STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,AUX_OBS_STATUS,Aux observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,BASE_PER,Base year,DECIMALS,Decimals
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2019,,0.835761274,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2018,,0.755047833,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2017,,0.740370114,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2016,,0.770087384,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2010,,1.212952458,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2009,,1.212607635,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2008,,1.155477445,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2007,,1.124205278,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2006,,1.079023418,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2005,,1.040562999,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2023,,1.310837998,,P,Provisional value,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2022,,1.365626855,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2021,,1.410649857,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2020,,1.498687345,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2019,,1.455581412,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2018,,1.419340317,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2017,,1.363929233,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2016,,1.35915306,,B,Time series break,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2015,,1.332128724,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2014,,1.33147901,,E,Estimated value,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2013,,1.294245891,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ITA,Italy,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2012,,1.255589371,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2014,,0.856398566,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2013,,0.812060039,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2012,,0.825952352,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2011,,0.793930365,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2010,,0.793686369,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2009,,0.803624604,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2008,,0.687410297,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2007,,0.68616421,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2006,,0.55291755,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2005,,0.563806779,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2023,,1.422234108,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2022,,1.323425628,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2021,,1.402093395,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2020,,1.367479363,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2019,,1.319597417,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2018,,1.270932031,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2017,,1.176319077,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,TUR,Türkiye,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2016,,1.119786619,,B,Time series break,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2014,,0.382066452,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2013,,0.390222645,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2012,,0.462437222,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2011,,0.474568103,,B,Time series break,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2010,,0.446568261,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2009,,0.443929175,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2008,,0.552153876,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2007,,0.511482387,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2006,,0.456818218,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2005,,0.412623635,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2023,,0.516563454,,P,Provisional value,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2022,,0.462737054,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2021,,0.471078181,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2020,,0.464135801,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2019,,0.474909644,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2018,,0.496975802,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2017,,0.506926089,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ROU,Romania,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2016,,0.488631805,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2014,,0.945406491,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2013,,0.880698609,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2012,,0.884757021,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2011,,0.747262514,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2010,,0.722519335,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2009,,0.659320289,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2008,,0.597185875,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2007,,0.561025029,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2006,,0.548997322,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2005,,0.561214063,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2023,,1.561494116,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2022,,1.441617273,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2021,,1.415577471,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2020,,1.371279601,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2019,,1.308805153,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2018,,1.194260889,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2017,,1.030555339,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,POL,Poland,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2016,,0.961596176,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,LVA,Latvia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2014,,0.71433257,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,LVA,Latvia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2013,,0.635356047,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,LVA,Latvia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2012,,0.688832707,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,LVA,Latvia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2011,,0.739820979,,,,,,,,,,,,0,Units,,,2,Two
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,LVA,Latvia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,Percentage of GDP,_Z,Not applicable,_Z,Not applicable,2010,,0.618303194,,,,,,,,,,,,0,Units,,,2,Two
